ID,Unique_Reference,Price,Date,Postcode,House_Type,Status_N,Tenure_Type,House_Number,Flat_Number,Street_Name,Area,City,Region,County,A,A.1,Quarter,Education_Growth_Rate,Bank_Growth_Rate,GDP_Growth_Rate
3790452,{1775CCF7-A50A-38BA-E063-4704A8C05A7C},470000,2024-01-26 00:00,SW13 0DA,F,N,L,61,,ROCKS LANE,,LONDON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790453,{1775CCF7-A513-38BA-E063-4704A8C05A7C},510000,2024-02-29 00:00,SW8 3RN,F,N,L,"NEWLANDS TERRACE, 151",FLAT 67,QUEENSTOWN ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790454,{1775CCF7-A54C-38BA-E063-4704A8C05A7C},895000,2024-02-23 00:00,SW17 8AH,F,N,L,26,FLAT 1,CARMINIA ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790455,{1775CCF7-A5B7-38BA-E063-4704A8C05A7C},527500,2024-02-26 00:00,SW9 9JY,F,N,L,1,FLAT 2,MAYFLOWER ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790456,{1775CCF7-A5D7-38BA-E063-4704A8C05A7C},725000,2024-01-05 00:00,SE5 8ND,F,N,L,51,FLAT A,SHENLEY ROAD,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790457,{1775CCF7-A5F5-38BA-E063-4704A8C05A7C},695000,2024-01-05 00:00,SW4 8QW,F,N,L,33,,CAVENDISH GARDENS,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790458,{1775CCF7-A601-38BA-E063-4704A8C05A7C},365000,2024-01-15 00:00,SW18 5LA,F,N,L,MERTON HOUSE,FLAT 7,MERTON ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790459,{1775CCF7-A61E-38BA-E063-4704A8C05A7C},440000,2024-01-08 00:00,SW17 0EW,F,N,L,115,,SELKIRK ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790460,{1775CCF7-A626-38BA-E063-4704A8C05A7C},296000,2024-02-16 00:00,SE22 8GA,F,N,L,"DUKES COURT, 516",12,LORDSHIP LANE,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790461,{1775CCF7-A62E-38BA-E063-4704A8C05A7C},262000,2024-03-22 00:00,SW15 4DE,F,N,L,"NEWBURY HOUSE, 331",FLAT 1,DANEBURY AVENUE,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790462,{1775CCF7-A630-38BA-E063-4704A8C05A7C},695000,2024-04-04 00:00,SW18 4NW,F,N,L,105A,,TWILLEY STREET,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790463,{1775CCF7-A636-38BA-E063-4704A8C05A7C},785000,2024-01-15 00:00,SW12 0HN,F,N,L,50A,,EMMANUEL ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790464,{1775CCF7-A638-38BA-E063-4704A8C05A7C},480000,2024-04-09 00:00,SW17 8QN,F,N,L,4,FLAT B,TERRAPIN ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790465,{1775CCF7-A63D-38BA-E063-4704A8C05A7C},302500,2024-04-02 00:00,SE12 0JG,F,N,L,"ASHGROVE, 140",FLAT 3,BURNT ASH HILL,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790466,{1775CCF7-A641-38BA-E063-4704A8C05A7C},400000,2024-01-24 00:00,SE8 5DD,F,N,L,"EQUANA APARTMENTS, 68",FLAT 9,EVELYN STREET,DEPTFORD,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790467,{1775CCF7-A64A-38BA-E063-4704A8C05A7C},422500,2024-04-15 00:00,SW2 2AZ,F,N,L,25,GROUND FLOOR FLAT,OSTADE ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790468,{1775CCF7-A64E-38BA-E063-4704A8C05A7C},450000,2024-02-09 00:00,SW17 9LN,F,N,L,22A,GROUND FLOOR FLAT,TREVELYAN ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790469,{25E9DA80-5181-555E-E063-4704A8C066F2},772000,2024-09-18 00:00,SE7 7PD,D,N,F,103,,ELLISCOMBE ROAD,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3790470,{1A0C5C63-818B-7CBE-E063-4804A8C06C96},2275000,2024-04-15 00:00,W6 7RG,T,N,F,42,,CROMWELL GROVE,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790471,{1A0C5C63-818C-7CBE-E063-4804A8C06C96},530000,2024-05-08 00:00,SW1P 4HX,F,N,L,GAINSBOROUGH HOUSE,FLAT 49,ERASMUS STREET,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790472,{1A0C5C63-818D-7CBE-E063-4804A8C06C96},530000,2024-04-05 00:00,HA8 8YJ,S,N,F,55,,HARCOURT AVENUE,,EDGWARE,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790473,{1A0C5C63-818F-7CBE-E063-4804A8C06C96},800000,2024-05-03 00:00,W1W 5AP,F,N,L,22,FLAT 1,CARBURTON STREET,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790474,{1A0C5C63-8191-7CBE-E063-4804A8C06C96},385000,2024-04-12 00:00,RM7 0BP,T,N,F,3,,WOLSELEY ROAD,,ROMFORD,HAVERING,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790475,{1A0C5C63-8192-7CBE-E063-4804A8C06C96},500000,2024-04-25 00:00,EN5 2DY,T,N,F,177,,MAYS LANE,,BARNET,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790476,{1A0C5C63-8193-7CBE-E063-4804A8C06C96},365000,2024-02-16 00:00,RM10 8UL,T,N,F,219,,WESTERN AVENUE,,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790477,{1A0C5C63-8194-7CBE-E063-4804A8C06C96},525000,2024-01-16 00:00,N10 1AP,T,N,F,203,,COLNEY HATCH LANE,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790478,{1A0C5C63-8195-7CBE-E063-4804A8C06C96},565000,2024-01-29 00:00,RM6 4EH,S,N,F,12,,OVERTON DRIVE,CHADWELL HEATH,ROMFORD,REDBRIDGE,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790479,{1A0C5C63-8197-7CBE-E063-4804A8C06C96},549500,2024-01-05 00:00,NW6 7AL,T,N,F,16,,CLEMENT CLOSE,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790480,{1A0C5C63-819A-7CBE-E063-4804A8C06C96},210616,2024-01-23 00:00,HA5 3SP,T,N,F,78,,GREENWAY,,PINNER,HARROW,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790481,{1A0C5C63-819B-7CBE-E063-4804A8C06C96},4400000,2024-04-05 00:00,N6 6HN,T,N,F,18,,HIGHFIELDS GROVE,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790482,{1A0C5C63-819C-7CBE-E063-4804A8C06C96},760000,2024-03-25 00:00,W9 3LW,F,N,L,60B,,WARLOCK ROAD,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790483,{1A0C5C63-819D-7CBE-E063-4804A8C06C96},97000,2024-01-19 00:00,HA9 8JG,F,N,L,1,,THE MARTINS,,WEMBLEY,BRENT,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790484,{1775CCF7-98FB-38BA-E063-4704A8C05A7C},855000,2024-01-18 00:00,SW20 8BS,T,N,F,45,,EDNA ROAD,RAYNES PARK,LONDON,MERTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790485,{1A0C5C63-819E-7CBE-E063-4804A8C06C96},460000,2024-01-12 00:00,N16 9BT,F,N,L,NEWINGTON GREEN MANSIONS,FLAT 38,GREEN LANES,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790486,{1A0C5C63-819F-7CBE-E063-4804A8C06C96},535000,2024-05-01 00:00,NW2 4NA,F,N,L,193B,,MELROSE AVENUE,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790487,{1A0C5C63-81A0-7CBE-E063-4804A8C06C96},615000,2024-01-16 00:00,NW3 2YA,F,N,L,30,,WOOD FIELD,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790488,{1A0C5C63-81A1-7CBE-E063-4804A8C06C96},450000,2024-05-10 00:00,HA7 2SP,T,N,F,2,,COURTENS MEWS,,STANMORE,HARROW,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790489,{1A0C5C63-81A2-7CBE-E063-4804A8C06C96},2100000,2024-04-26 00:00,SW5 0LZ,F,N,L,45,FLAT B,COURTFIELD GARDENS,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790490,{1A0C5C63-81A3-7CBE-E063-4804A8C06C96},558000,2024-03-08 00:00,IG2 6QU,T,N,F,17,,DENHAM DRIVE,,ILFORD,REDBRIDGE,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790491,{1A0C5C63-81A4-7CBE-E063-4804A8C06C96},870000,2024-01-12 00:00,NW8 7HH,F,N,L,LORDS VIEW,FLAT 66,ST JOHNS WOOD ROAD,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790492,{1A0C5C63-81A6-7CBE-E063-4804A8C06C96},385000,2024-05-03 00:00,NW11 6BS,F,N,L,41,,BEAUFORT PARK,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790493,{1A0C5C63-81A7-7CBE-E063-4804A8C06C96},428000,2024-04-15 00:00,NW2 6SY,F,N,L,53,,IVY ROAD,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790494,{1A0C5C63-81A8-7CBE-E063-4804A8C06C96},550000,2024-02-23 00:00,N3 3JZ,F,N,L,"REGENCY HOUSE, 269",FLAT 42,REGENTS PARK ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790495,{1A0C5C63-81A9-7CBE-E063-4804A8C06C96},700000,2024-04-19 00:00,N20 0RN,D,N,F,40,,FERNWOOD CRESCENT,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790496,{1A0C5C63-81AB-7CBE-E063-4804A8C06C96},1350000,2024-01-03 00:00,EN5 2TN,D,N,F,23,,THE CROFT,,BARNET,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790497,{1A0C5C63-81AD-7CBE-E063-4804A8C06C96},875000,2024-01-30 00:00,W2 6HR,F,N,L,138,FLAT 3,GLOUCESTER TERRACE,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790498,{1A0C5C63-81AE-7CBE-E063-4804A8C06C96},442500,2024-01-19 00:00,N7 9SB,F,N,L,BUCKMASTER HOUSE,FLAT 11,HOLLOWAY ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790499,{1A0C5C63-81AF-7CBE-E063-4804A8C06C96},435000,2024-04-23 00:00,N12 8HL,F,N,L,"QUEENSGATE COURT, 44",FLAT 4,ALEXANDRA GROVE,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790500,{1A0C5C63-81B2-7CBE-E063-4804A8C06C96},480000,2024-05-15 00:00,W9 3TN,F,N,L,LIVINGSTONE LODGE,FLAT 14,ADMIRAL WALK,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790501,{1A0C5C63-81B3-7CBE-E063-4804A8C06C96},258000,2024-02-23 00:00,HA1 3QE,F,N,L,LANFRANC COURT,3,GREENFORD ROAD,,HARROW,HARROW,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790502,{1A0C5C63-81B4-7CBE-E063-4804A8C06C96},580000,2024-05-13 00:00,EC1N 7UH,F,N,L,SKIPWITH BUILDING,FLAT 23,BOURNE ESTATE,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790503,{1A0C5C63-81B6-7CBE-E063-4804A8C06C96},1325000,2024-01-12 00:00,SW1P 4JA,F,N,L,WESTMINSTER GARDENS,FLAT 12,MARSHAM STREET,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790504,{1775CCF7-9955-38BA-E063-4704A8C05A7C},655000,2024-03-15 00:00,SM3 9RR,T,N,F,5,,WINDSOR AVENUE,CHEAM,SUTTON,SUTTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790505,{1775CCF7-995E-38BA-E063-4704A8C05A7C},525000,2024-03-01 00:00,CR4 2HE,T,N,F,44,,FERNLEA ROAD,,MITCHAM,MERTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790506,{1775CCF7-996A-38BA-E063-4704A8C05A7C},650000,2024-03-27 00:00,CR8 1AH,D,N,F,58,,SELCROFT ROAD,,PURLEY,CROYDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790507,{1A0C5C63-81B8-7CBE-E063-4804A8C06C96},550000,2024-05-15 00:00,NW6 7BS,F,N,L,7,SECOND FLOOR FLAT,BRONDESBURY PARK,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790508,{1A0C5C63-81B9-7CBE-E063-4804A8C06C96},750000,2024-03-01 00:00,EC1Y 0RN,F,N,L,BAYER HOUSE,FLAT 22,GOLDEN LANE ESTATE,,LONDON,CITY OF LONDON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790509,{1A0C5C63-81BA-7CBE-E063-4804A8C06C96},650000,2024-05-10 00:00,NW5 1DH,F,N,L,84B,,CHETWYND ROAD,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790510,{1A0C5C63-81BB-7CBE-E063-4804A8C06C96},385000,2024-04-08 00:00,N20 0PJ,F,N,L,7,,SOUTH MOUNT,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790511,{1A0C5C63-81BC-7CBE-E063-4804A8C06C96},290000,2024-05-07 00:00,NW4 4XS,F,N,L,"PEARL COURT, 2",FLAT 12,HETON GARDENS,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790512,{1A0C5C63-81BF-7CBE-E063-4804A8C06C96},380000,2024-02-21 00:00,N20 0PJ,F,N,L,10,,SOUTH MOUNT,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790513,{1A0C5C63-81C0-7CBE-E063-4804A8C06C96},625000,2024-03-28 00:00,SW1V 3HS,F,N,L,CAMPBELL HOUSE,FLAT 7,CHURCHILL GARDENS,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790514,{1A0C5C63-81C1-7CBE-E063-4804A8C06C96},927830,2024-01-26 00:00,NW11 7NP,F,N,L,672,FLAT 1,FINCHLEY ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790515,{1A0C5C63-81C3-7CBE-E063-4804A8C06C96},465000,2024-05-16 00:00,NW10 5JB,F,N,L,110,FIRST FLOOR FLAT,CLIFFORD GARDENS,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790516,{1A0C5C63-81C4-7CBE-E063-4804A8C06C96},22500000,2024-01-16 00:00,NW3 3BS,D,N,F,47,,ELSWORTHY ROAD,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790517,{1A0C5C63-81C6-7CBE-E063-4804A8C06C96},380000,2024-05-10 00:00,N12 0HS,F,N,L,ST MARYS COURT,FLAT 6,GRANVILLE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790518,{1A0C5C63-81C7-7CBE-E063-4804A8C06C96},450000,2024-02-06 00:00,WC2B 5NT,F,N,L,ALDWYCH BUILDINGS,FLAT 12,PARKER MEWS,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790519,{1A0C5C63-81C8-7CBE-E063-4804A8C06C96},850000,2024-01-29 00:00,HA8 9PT,D,N,F,57,,PRIORY FIELD DRIVE,,EDGWARE,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790520,{1A0C5C63-81C9-7CBE-E063-4804A8C06C96},995000,2024-05-01 00:00,N1 3ER,F,N,L,35A,,ALMORAH ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790521,{1A0C5C63-81CA-7CBE-E063-4804A8C06C96},1250000,2024-02-08 00:00,NW2 5QS,S,N,F,173,,CHATSWORTH ROAD,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790522,{1A0C5C63-81CB-7CBE-E063-4804A8C06C96},1090000,2024-01-26 00:00,EN5 4NJ,S,N,F,15,,MARRIOTT ROAD,,BARNET,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790523,{1A0C5C63-81CD-7CBE-E063-4804A8C06C96},382500,2024-04-25 00:00,NW3 6NT,F,N,L,106,FLAT 3,FITZJOHNS AVENUE,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790524,{1A0C5C63-81CE-7CBE-E063-4804A8C06C96},360000,2024-04-03 00:00,N1 2BW,F,N,L,FIRCROFT,FLAT 8,HALTON ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790525,{1A0C5C63-81CF-7CBE-E063-4804A8C06C96},550000,2024-04-26 00:00,N1 8SF,F,N,L,28,,TIBBERTON SQUARE,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790526,{1A0C5C63-81D0-7CBE-E063-4804A8C06C96},567500,2024-01-26 00:00,N20 9AQ,F,N,L,"GREENLEAF COURT, 17",FLAT 6,OAKLEIGH PARK NORTH,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790527,{1A0C5C63-81D1-7CBE-E063-4804A8C06C96},755000,2024-04-29 00:00,HA1 4PG,S,N,F,19,,DURHAM ROAD,,HARROW,HARROW,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790528,{1A0C5C63-81D2-7CBE-E063-4804A8C06C96},725000,2024-05-02 00:00,NW3 5DU,F,N,L,24 - 28,FLAT 13,BUCKLAND CRESCENT,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790529,{1A0C5C63-81D3-7CBE-E063-4804A8C06C96},4050000,2024-04-25 00:00,NW1 4PR,F,N,L,HARLEY HOUSE,FLAT 16,BRUNSWICK PLACE,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790530,{1A0C5C63-81D4-7CBE-E063-4804A8C06C96},392000,2024-02-26 00:00,NW2 6XB,F,N,L,"PARK VIEW, 133 - 143",8D,OLIVE ROAD,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790531,{1A0C5C63-81D5-7CBE-E063-4804A8C06C96},965000,2024-01-19 00:00,N5 1AL,F,N,L,36D,,HIGHBURY HILL,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790532,{1A0C5C63-81D6-7CBE-E063-4804A8C06C96},357500,2024-03-04 00:00,N6 6ED,F,N,L,HOLLY LODGE MANSIONS,FLAT 396,OAKESHOTT AVENUE,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790533,{1A0C5C63-81D7-7CBE-E063-4804A8C06C96},1525000,2024-01-19 00:00,NW6 3RG,F,N,L,1,FLAT 2,CLEVE ROAD,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790534,{1A0C5C63-81DA-7CBE-E063-4804A8C06C96},425000,2024-02-08 00:00,N19 4JN,F,N,L,96A,,ALEXANDER ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790535,{1A0C5C63-81DF-7CBE-E063-4804A8C06C96},695000,2024-05-09 00:00,NW1 8YP,F,N,L,36,FLAT D,CHALCOT SQUARE,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790536,{1A0C5C63-81E1-7CBE-E063-4804A8C06C96},940000,2024-02-08 00:00,N5 1QL,F,N,L,44,FLAT 1,HIGHBURY PLACE,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790537,{1A0C5C63-81E2-7CBE-E063-4804A8C06C96},1050000,2024-05-15 00:00,N5 1QL,F,N,L,44,FLAT 2,HIGHBURY PLACE,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790538,{1A0C5C63-81E3-7CBE-E063-4804A8C06C96},440000,2024-02-23 00:00,RM6 6SH,T,N,F,1D,,PEMBERTON GARDENS,,ROMFORD,BARKING AND DAGENHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790539,{1061746D-EF02-3C34-E063-4804A8C0F9E7},207000,2024-01-05 00:00,RM2 6DA,F,N,L,74,,STATION ROAD,GIDEA PARK,ROMFORD,HAVERING,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790540,{1A0C5C63-81E5-7CBE-E063-4804A8C06C96},132000,2024-04-25 00:00,HA2 7BA,F,N,L,14,,BLADON GARDENS,,HARROW,HARROW,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790541,{1A0C5C63-81E6-7CBE-E063-4804A8C06C96},520000,2024-04-30 00:00,HA2 0HZ,F,N,L,LEIGH COURT,1,BYRON HILL ROAD,,HARROW,HARROW,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790542,{1A0C5C63-81E7-7CBE-E063-4804A8C06C96},725000,2024-05-03 00:00,NW1 7DB,F,N,L,65C,,JAMESTOWN ROAD,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790543,{1A0C5C63-81E8-7CBE-E063-4804A8C06C96},425000,2024-03-01 00:00,EN5 1QF,F,N,L,"ASHWOOD LODGE, 80",FLAT 7,STATION ROAD,NEW BARNET,BARNET,BARNET,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790544,{1A0C5C63-81E9-7CBE-E063-4804A8C06C96},3850000,2024-01-08 00:00,W1H 1FR,F,N,L,"YORK HOUSE, 39",FLAT 4,UPPER MONTAGU STREET,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790545,{1A0C5C63-81EB-7CBE-E063-4804A8C06C96},950000,2024-05-10 00:00,NW3 1DE,F,N,L,GILES BUILDING,FLAT 6,UPPER HAMPSTEAD WALK,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790546,{1A0C5C63-81F1-7CBE-E063-4804A8C06C96},1075000,2024-02-01 00:00,EC1R 4TJ,F,N,L,195,FLAT B,ROSEBERY AVENUE,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790547,{1A0C5C63-81F2-7CBE-E063-4804A8C06C96},899990,2024-05-21 00:00,NW3 1LE,F,N,L,THE WELLS HOUSE,FLAT 23,WELL WALK,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790548,{1A0C5C63-81F3-7CBE-E063-4804A8C06C96},500000,2024-01-31 00:00,RM5 2HE,T,N,F,9,,PATMORE WAY,,ROMFORD,HAVERING,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790549,{1A0C5C63-81F4-7CBE-E063-4804A8C06C96},580000,2024-01-19 00:00,HA7 1PG,S,N,F,60,,LAMORNA GROVE,,STANMORE,HARROW,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790550,{1A0C5C63-81F5-7CBE-E063-4804A8C06C96},850000,2024-04-03 00:00,SW1P 4BZ,F,N,L,REGENCY COURT 4-10,FLAT 19,REGENCY STREET,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790551,{1A0C5C63-81F7-7CBE-E063-4804A8C06C96},515000,2024-03-07 00:00,E11 1LJ,T,N,L,5,,INTEGER GARDENS,LEYTONSTONE,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3790552,{1A0C5C63-81F8-7CBE-E063-4804A8C06C96},2453400,2024-04-30 00:00,NW1 5PL,F,N,L,"MARATHON HOUSE, 200",FLAT 104,MARYLEBONE ROAD,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790553,{1A0C5C63-81F9-7CBE-E063-4804A8C06C96},350000,2024-05-10 00:00,HA0 2BE,T,N,L,87,,LANCELOT ROAD,,WEMBLEY,BRENT,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790554,{1A0C5C63-81FA-7CBE-E063-4804A8C06C96},580000,2024-04-24 00:00,NW5 1XA,F,N,L,CALVER,FLAT 5,INGESTRE ROAD,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790555,{1A0C5C63-81FB-7CBE-E063-4804A8C06C96},610000,2024-05-01 00:00,EC1Y 2AN,F,N,L,"LEXINGTON APARTMENTS, 40",81,CITY ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790556,{1A0C5C63-81FC-7CBE-E063-4804A8C06C96},500000,2024-04-26 00:00,N19 3PG,F,N,L,"TOLLINGTON HOUSE, 598 - 602",FLAT 11,HOLLOWAY ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3790557,{1A0C5C63-81FD-7CBE-E063-4804A8C06C96},925000,2024-04-08 00:00,EC1Y 8QW,F,N,L,59,FLAT 17,BUNHILL ROW,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
