Region,House_Type,Year,Price,Growth
Kingston Upon Thames,D,1995,188300.9948,
Kingston Upon Thames,D,1996,216442.2955,14.9448497
Kingston Upon Thames,D,1997,246724.878,13.99106516
Kingston Upon Thames,D,1998,278001.7315,12.67681383
Kingston Upon Thames,D,1999,309892.7085,11.47150302
Kingston Upon Thames,D,2000,431197.7045,39.14419172
Kingston Upon Thames,D,2001,408205.1195,-5.332260529
Kingston Upon Thames,D,2002,471752.6011,15.56753665
Kingston Upon Thames,D,2003,490603.5431,3.995938118
Kingston Upon Thames,D,2004,568081.0306,15.79228047
Kingston Upon Thames,D,2005,582799.6643,2.590939129
Kingston Upon Thames,D,2006,618050.3476,6.048507831
Kingston Upon Thames,D,2007,740512.1121,19.81420525
Kingston Upon Thames,D,2008,771659.8471,4.206242475
Kingston Upon Thames,D,2009,622083.7595,-19.38368157
Kingston Upon Thames,D,2010,804719.7546,29.35874669
Kingston Upon Thames,D,2011,715869.6805,-11.04112005
Kingston Upon Thames,D,2012,787829.6058,10.05209849
Kingston Upon Thames,D,2013,871439.7847,10.61272365
Kingston Upon Thames,D,2014,997036.2204,14.41252028
Kingston Upon Thames,D,2015,1032398.172,3.546706834
Kingston Upon Thames,D,2016,1059704.151,2.644907719
Kingston Upon Thames,D,2017,1163577.567,9.802114623
Kingston Upon Thames,D,2018,1127855.519,-3.070018637
Kingston Upon Thames,D,2019,1112549.831,-1.357061056
Kingston Upon Thames,D,2020,1363902.618,22.59249702
Kingston Upon Thames,D,2021,1277235.788,-6.354326838
Kingston Upon Thames,D,2022,1429560.269,11.92610504
Kingston Upon Thames,D,2023,1472417.027,2.99789795
Kingston Upon Thames,D,2024,1176641.54,-20.08775246
Kingston Upon Thames,F,1995,63914.8494,
Kingston Upon Thames,F,1996,66382.99378,3.861613395
Kingston Upon Thames,F,1997,77589.96882,16.88229831
Kingston Upon Thames,F,1998,90189.70304,16.23887007
Kingston Upon Thames,F,1999,104675.7973,16.06180501
Kingston Upon Thames,F,2000,132880.1103,26.94444536
Kingston Upon Thames,F,2001,144140.4439,8.474055016
Kingston Upon Thames,F,2002,172259.1667,19.50786466
Kingston Upon Thames,F,2003,187537.8691,8.869601959
Kingston Upon Thames,F,2004,203668.7245,8.601385669
Kingston Upon Thames,F,2005,207445.0049,1.854128768
Kingston Upon Thames,F,2006,212536.4036,2.454336603
Kingston Upon Thames,F,2007,244299.0347,14.94456034
Kingston Upon Thames,F,2008,241930.7933,-0.969402653
Kingston Upon Thames,F,2009,213043.7962,-11.94019029
Kingston Upon Thames,F,2010,235512.6418,10.54658525
Kingston Upon Thames,F,2011,246936.5775,4.850667711
Kingston Upon Thames,F,2012,261221.6458,5.784913876
Kingston Upon Thames,F,2013,282541.9458,8.161766174
Kingston Upon Thames,F,2014,339323.0999,20.09653965
Kingston Upon Thames,F,2015,338868.7566,-0.133896958
Kingston Upon Thames,F,2016,377540.1238,11.41190104
Kingston Upon Thames,F,2017,384437.1169,1.826823884
Kingston Upon Thames,F,2018,386422.7362,0.516500401
Kingston Upon Thames,F,2019,401277.4685,3.844166213
Kingston Upon Thames,F,2020,395114.3441,-1.535876011
Kingston Upon Thames,F,2021,392763.278,-0.595034344
Kingston Upon Thames,F,2022,429909.6256,9.457693639
Kingston Upon Thames,F,2023,431779.4612,0.434936893
Kingston Upon Thames,F,2024,386727.6957,-10.43397604
Kingston Upon Thames,O,2011,157583,
Kingston Upon Thames,O,2013,1098750,597.2516071
Kingston Upon Thames,O,2014,1365319.559,24.26116576
Kingston Upon Thames,O,2015,3839270.207,181.1993853
Kingston Upon Thames,O,2016,2187349.114,-43.02695576
Kingston Upon Thames,O,2017,1730981.686,-20.86395012
Kingston Upon Thames,O,2018,2207498.876,27.52872512
Kingston Upon Thames,O,2019,1363428.686,-38.23649468
Kingston Upon Thames,O,2020,2070733.423,51.87691475
Kingston Upon Thames,O,2021,973316.4539,-52.99653527
Kingston Upon Thames,O,2022,1512978.683,55.44571104
Kingston Upon Thames,O,2023,1589589.16,5.063552977
Kingston Upon Thames,O,2024,1158568.169,-27.11524469
Kingston Upon Thames,S,1995,105712.7577,
Kingston Upon Thames,S,1996,112634.799,6.54797155
Kingston Upon Thames,S,1997,132434.6568,17.57881036
Kingston Upon Thames,S,1998,152807.6851,15.38345691
Kingston Upon Thames,S,1999,172198.3486,12.68958657
Kingston Upon Thames,S,2000,203803.9605,18.3541899
Kingston Upon Thames,S,2001,230171.3487,12.93762305
Kingston Upon Thames,S,2002,260355.996,13.11398984
Kingston Upon Thames,S,2003,279726.5796,7.44003746
Kingston Upon Thames,S,2004,297488.9363,6.349899531
Kingston Upon Thames,S,2005,310997.2055,4.540763532
Kingston Upon Thames,S,2006,342789.5355,10.222706
Kingston Upon Thames,S,2007,402872.381,17.52761953
Kingston Upon Thames,S,2008,412095.7664,2.289406216
Kingston Upon Thames,S,2009,364765.4163,-11.48527939
Kingston Upon Thames,S,2010,421394.0698,15.52467724
Kingston Upon Thames,S,2011,427464.8816,1.440649566
Kingston Upon Thames,S,2012,441054.1518,3.179037795
Kingston Upon Thames,S,2013,488169.0026,10.68232793
Kingston Upon Thames,S,2014,563192.0327,15.36824946
Kingston Upon Thames,S,2015,592337.5461,5.175057831
Kingston Upon Thames,S,2016,661068.8467,11.60340097
Kingston Upon Thames,S,2017,651902.7712,-1.386553832
Kingston Upon Thames,S,2018,668741.049,2.582943115
Kingston Upon Thames,S,2019,651950.5103,-2.510768361
Kingston Upon Thames,S,2020,676061.7138,3.698318061
Kingston Upon Thames,S,2021,728577.0291,7.767828625
Kingston Upon Thames,S,2022,792810.4268,8.816280937
Kingston Upon Thames,S,2023,785614.3989,-0.907660612
Kingston Upon Thames,S,2024,773830.0708,-1.500014271
Kingston Upon Thames,T,1995,84060.41567,
Kingston Upon Thames,T,1996,96400.80993,14.6803869
Kingston Upon Thames,T,1997,110587.6575,14.71652322
Kingston Upon Thames,T,1998,128755.799,16.4287244
Kingston Upon Thames,T,1999,137257.2,6.602732531
Kingston Upon Thames,T,2000,167768.3568,22.2291849
Kingston Upon Thames,T,2001,175857.9641,4.821891028
Kingston Upon Thames,T,2002,209890.0732,19.35204316
Kingston Upon Thames,T,2003,225314.729,7.348921056
Kingston Upon Thames,T,2004,246691.2141,9.487389119
Kingston Upon Thames,T,2005,256479.6897,3.967906021
Kingston Upon Thames,T,2006,272703.14,6.325432764
Kingston Upon Thames,T,2007,318139.6476,16.66152713
Kingston Upon Thames,T,2008,318907.2556,0.241280179
Kingston Upon Thames,T,2009,285784.2152,-10.38641794
Kingston Upon Thames,T,2010,320869.2407,12.27675418
Kingston Upon Thames,T,2011,317568.2197,-1.028774546
Kingston Upon Thames,T,2012,339668.7222,6.959292898
Kingston Upon Thames,T,2013,363716.3814,7.079739049
Kingston Upon Thames,T,2014,438940.881,20.68218631
Kingston Upon Thames,T,2015,461892.5169,5.22886723
Kingston Upon Thames,T,2016,518378.2239,12.22918859
Kingston Upon Thames,T,2017,515388.8808,-0.576672187
Kingston Upon Thames,T,2018,541232.5514,5.014402034
Kingston Upon Thames,T,2019,530952.0653,-1.899458204
Kingston Upon Thames,T,2020,552507.0913,4.059693425
Kingston Upon Thames,T,2021,567513.9697,2.716142215
Kingston Upon Thames,T,2022,635625.3014,12.00170134
Kingston Upon Thames,T,2023,614022.3487,-3.398693016
Kingston Upon Thames,T,2024,597345.4947,-2.716001135
Lambeth,D,1995,221168.75,
Lambeth,D,1996,180375.1364,-18.4445649
Lambeth,D,1997,238837.2647,32.41141186
Lambeth,D,1998,305359.1463,27.85238799
Lambeth,D,1999,293031.3367,-4.037150927
Lambeth,D,2000,379891.2698,29.64185813
Lambeth,D,2001,460501.4462,21.21927581
Lambeth,D,2002,500310.6441,8.644749815
Lambeth,D,2003,420339,-15.9843979
Lambeth,D,2004,561687.8378,33.62734313
Lambeth,D,2005,574557.3607,2.291223336
Lambeth,D,2006,751877.8036,30.86209577
Lambeth,D,2007,791775.4035,5.30639417
Lambeth,D,2008,949361.1111,19.90282938
Lambeth,D,2009,725115.3846,-23.62069858
Lambeth,D,2010,736890.5938,1.62390833
Lambeth,D,2011,756479.1892,2.658277308
Lambeth,D,2012,881925,16.58285021
Lambeth,D,2013,770496.0345,-12.63474394
Lambeth,D,2014,1082311.22,40.46940822
Lambeth,D,2015,1166481.327,7.776885703
Lambeth,D,2016,1276913.793,9.467143971
Lambeth,D,2017,1168196.429,-8.514072377
Lambeth,D,2018,1219887.077,4.424825063
Lambeth,D,2019,1422516.667,16.61052023
Lambeth,D,2020,1652231.707,16.14849555
Lambeth,D,2021,1560280.951,-5.565245848
Lambeth,D,2022,1314742.044,-15.73683933
Lambeth,D,2023,1477760.311,12.39925865
Lambeth,D,2024,1420083.813,-3.90296709
Lambeth,F,1995,57906.08226,
Lambeth,F,1996,80679.55437,39.32829026
Lambeth,F,1997,85925.76294,6.502525466
Lambeth,F,1998,103910.5741,20.93063892
Lambeth,F,1999,114458.2833,10.15075633
Lambeth,F,2000,153245.0213,33.88722679
Lambeth,F,2001,181342.4885,18.3349951
Lambeth,F,2002,195759.5225,7.950168831
Lambeth,F,2003,205345.2032,4.896661266
Lambeth,F,2004,216435.3864,5.40075106
Lambeth,F,2005,226026.5005,4.431398327
Lambeth,F,2006,238253.2266,5.409421475
Lambeth,F,2007,277428.4611,16.44268792
Lambeth,F,2008,281433.9629,1.443796274
Lambeth,F,2009,269088.0303,-4.386795562
Lambeth,F,2010,290256.5052,7.86674713
Lambeth,F,2011,296303.0276,2.083165174
Lambeth,F,2012,309920.9205,4.595934426
Lambeth,F,2013,360498.9055,16.3196421
Lambeth,F,2014,467115.2238,29.57465797
Lambeth,F,2015,452644.0348,-3.097991308
Lambeth,F,2016,493176.7126,8.954647517
Lambeth,F,2017,531316.0639,7.733404748
Lambeth,F,2018,572404.5417,7.733340023
Lambeth,F,2019,572596.5784,0.03354912
Lambeth,F,2020,662583.6702,15.71561815
Lambeth,F,2021,552833.1118,-16.56403007
Lambeth,F,2022,551502.7221,-0.240649438
Lambeth,F,2023,521312.1944,-5.474230037
Lambeth,F,2024,493752.4695,-5.286606604
Lambeth,O,2006,57500,
Lambeth,O,2007,9500,-83.47826087
Lambeth,O,2010,209312,2103.284211
Lambeth,O,2011,59250,-71.69297508
Lambeth,O,2012,1000000,1587.763713
Lambeth,O,2013,3202680.679,220.2680679
Lambeth,O,2014,2497418.361,-22.02100015
Lambeth,O,2015,3413357.904,36.6754548
Lambeth,O,2016,2207421.325,-35.32991889
Lambeth,O,2017,1531698.398,-30.6114161
Lambeth,O,2018,1068321.782,-30.25247115
Lambeth,O,2019,2561788.96,139.7956311
Lambeth,O,2020,2141599.297,-16.40219667
Lambeth,O,2021,1713376.223,-19.9954807
Lambeth,O,2022,1532570.642,-10.55259075
Lambeth,O,2023,1194145.408,-22.08219474
Lambeth,O,2024,1844857.188,54.49183782
Lambeth,S,1995,124967.4169,
Lambeth,S,1996,139627.9132,11.73145497
Lambeth,S,1997,153138.3857,9.676054222
Lambeth,S,1998,180034.5139,17.56328305
Lambeth,S,1999,233117.5546,29.48492461
Lambeth,S,2000,275335.9373,18.11034043
Lambeth,S,2001,297670.4403,8.11172825
Lambeth,S,2002,349638.7207,17.4583275
Lambeth,S,2003,360731.5842,3.172664469
Lambeth,S,2004,370606.9654,2.737598178
Lambeth,S,2005,423474.7432,14.26518731
Lambeth,S,2006,494903.9066,16.86739634
Lambeth,S,2007,617124.3167,24.69578609
Lambeth,S,2008,622146,0.813723134
Lambeth,S,2009,561355.3083,-9.771129553
Lambeth,S,2010,652353.8164,16.21050104
Lambeth,S,2011,601078.3665,-7.860067436
Lambeth,S,2012,698239.2749,16.16443276
Lambeth,S,2013,753403.0317,7.900408761
Lambeth,S,2014,842916.991,11.88128471
Lambeth,S,2015,943592.2258,11.94367131
Lambeth,S,2016,964029.028,2.165851061
Lambeth,S,2017,999935.9894,3.724676367
Lambeth,S,2018,986665.5838,-1.32712551
Lambeth,S,2019,956644.3803,-3.042692881
Lambeth,S,2020,1097878.257,14.7634669
Lambeth,S,2021,1088218.72,-0.879836832
Lambeth,S,2022,1214706.631,11.62339053
Lambeth,S,2023,1205485.105,-0.759156677
Lambeth,S,2024,1219652.285,1.175226472
Lambeth,T,1995,100173.1108,
Lambeth,T,1996,110290.2565,10.09966211
Lambeth,T,1997,130486.0325,18.31147789
Lambeth,T,1998,157852.238,20.97251713
Lambeth,T,1999,194236.1948,23.04937662
Lambeth,T,2000,233365.6201,20.14527998
Lambeth,T,2001,263012.7383,12.70414993
Lambeth,T,2002,293347.6591,11.53363179
Lambeth,T,2003,304203.1042,3.700539171
Lambeth,T,2004,330809.6433,8.746307571
Lambeth,T,2005,351820.6105,6.351376877
Lambeth,T,2006,399970.2478,13.68584895
Lambeth,T,2007,484607.7998,21.16096197
Lambeth,T,2008,474868.7353,-2.009679695
Lambeth,T,2009,474457.8195,-0.086532502
Lambeth,T,2010,520884.6531,9.785239416
Lambeth,T,2011,549084.0929,5.413759006
Lambeth,T,2012,570174.953,3.841098373
Lambeth,T,2013,641103.2963,12.43975079
Lambeth,T,2014,747002.8575,16.51833048
Lambeth,T,2015,805274.2503,7.80069209
Lambeth,T,2016,868108.4898,7.802837293
Lambeth,T,2017,873924.9878,0.670019713
Lambeth,T,2018,886548.0841,1.444414164
Lambeth,T,2019,852139.6703,-3.881167235
Lambeth,T,2020,925170.99,8.570346178
Lambeth,T,2021,949652.3632,2.646145783
Lambeth,T,2022,982620.2339,3.471572551
Lambeth,T,2023,976876.2723,-0.5845556
Lambeth,T,2024,927908.7123,-5.012667561
Lewisham,D,1995,145668.8732,
Lewisham,D,1996,126444.7701,-13.19712489
Lewisham,D,1997,167196.3942,32.22879371
Lewisham,D,1998,190997.9592,14.23569274
Lewisham,D,1999,212593.4524,11.30666175
Lewisham,D,2000,272835.759,28.33685891
Lewisham,D,2001,349510.5176,28.1028993
Lewisham,D,2002,380579.3925,8.889253201
Lewisham,D,2003,405557.8646,6.563274983
Lewisham,D,2004,430921.9333,6.254118331
Lewisham,D,2005,479940.9,11.37537054
Lewisham,D,2006,450648.1667,-6.103404259
Lewisham,D,2007,534981.3797,18.71375927
Lewisham,D,2008,511103,-4.463403896
Lewisham,D,2009,499943.5938,-2.183396742
Lewisham,D,2010,583451.9231,16.70355023
Lewisham,D,2011,585953.4091,0.428739013
Lewisham,D,2012,615054.4627,4.966444967
Lewisham,D,2013,738843.5256,20.12652057
Lewisham,D,2014,797495.3372,7.938326524
Lewisham,D,2015,852021.6933,6.837200618
Lewisham,D,2016,895571.7458,5.111378357
Lewisham,D,2017,1061464.235,18.52364038
Lewisham,D,2018,902141.3043,-15.00973143
Lewisham,D,2019,1061413.934,17.65495375
Lewisham,D,2020,965128.4792,-9.071433127
Lewisham,D,2021,1087486.929,12.67794413
Lewisham,D,2022,1180993.309,8.598391189
Lewisham,D,2023,1074650,-9.004564889
Lewisham,D,2024,882090.2564,-17.91836817
Lewisham,F,1995,44543.10349,
Lewisham,F,1996,46380.25147,4.124427426
Lewisham,F,1997,52438.43445,13.0619882
Lewisham,F,1998,61606.81408,17.48408344
Lewisham,F,1999,72294.67278,17.34850091
Lewisham,F,2000,89378.56658,23.63091655
Lewisham,F,2001,104976.2155,17.45121847
Lewisham,F,2002,128653.6718,22.55506755
Lewisham,F,2003,150238.3546,16.77735467
Lewisham,F,2004,159174.1991,5.947778427
Lewisham,F,2005,167717.643,5.367354757
Lewisham,F,2006,183148.2034,9.200320315
Lewisham,F,2007,199873.021,9.131849121
Lewisham,F,2008,201307.6708,0.717780622
Lewisham,F,2009,185066.8715,-8.067650487
Lewisham,F,2010,199419.0375,7.755124319
Lewisham,F,2011,204781.0086,2.68879601
Lewisham,F,2012,214599.0826,4.794426042
Lewisham,F,2013,237769.6762,10.79715407
Lewisham,F,2014,279604.9231,17.59486219
Lewisham,F,2015,317440.6923,13.53186804
Lewisham,F,2016,353603.8616,11.39210259
Lewisham,F,2017,379662.1947,7.36935762
Lewisham,F,2018,372067.4408,-2.000397745
Lewisham,F,2019,363329.4384,-2.348499592
Lewisham,F,2020,386590.2182,6.402118117
Lewisham,F,2021,370687.6919,-4.113535612
Lewisham,F,2022,387691.7796,4.587173532
Lewisham,F,2023,379650.7193,-2.074085835
Lewisham,F,2024,376071.578,-0.942745823
Lewisham,O,2000,2400,
Lewisham,O,2001,3000,25
Lewisham,O,2004,5800,93.33333333
Lewisham,O,2009,19000,227.5862069
Lewisham,O,2010,60000,215.7894737
Lewisham,O,2011,160000,166.6666667
Lewisham,O,2012,12000,-92.5
Lewisham,O,2013,1876225.389,15535.21157
Lewisham,O,2014,1433306.16,-23.60693078
Lewisham,O,2015,3843034.3,168.1237552
Lewisham,O,2016,1220318.797,-68.24595613
Lewisham,O,2017,703325.8609,-42.36539973
Lewisham,O,2018,846361.2212,20.33699714
Lewisham,O,2019,1309818.505,54.75880415
Lewisham,O,2020,1101365.197,-15.91467119
Lewisham,O,2021,1896298.551,72.17709046
Lewisham,O,2022,1788928.341,-5.662094184
Lewisham,O,2023,659927.186,-63.11047396
Lewisham,O,2024,861025.5679,30.47281368
Lewisham,S,1995,86259.62648,
Lewisham,S,1996,89902.89107,4.223603485
Lewisham,S,1997,109855.4357,22.19344052
Lewisham,S,1998,127908.0739,16.43308596
Lewisham,S,1999,142130.4059,11.11918239
Lewisham,S,2000,180915.2305,27.28819655
Lewisham,S,2001,191836.8324,6.036861533
Lewisham,S,2002,224088.6507,16.81210945
Lewisham,S,2003,255194.1812,13.88090401
Lewisham,S,2004,283907.9197,11.25172151
Lewisham,S,2005,289205.9977,1.866125474
Lewisham,S,2006,312722.1308,8.131274338
Lewisham,S,2007,349571.8104,11.78352154
Lewisham,S,2008,373998.3756,6.987567187
Lewisham,S,2009,332187.4933,-11.17942885
Lewisham,S,2010,397154.3217,19.55727706
Lewisham,S,2011,365076.1957,-8.076992804
Lewisham,S,2012,421898.5263,15.56451263
Lewisham,S,2013,458880.7159,8.765659818
Lewisham,S,2014,561548.992,22.37363057
Lewisham,S,2015,625153.2793,11.32657848
Lewisham,S,2016,656979.7088,5.090980172
Lewisham,S,2017,670863.982,2.113348864
Lewisham,S,2018,665085.5018,-0.861348993
Lewisham,S,2019,655998.8763,-1.366234194
Lewisham,S,2020,706487.2929,7.696418148
Lewisham,S,2021,722541.2947,2.272369516
Lewisham,S,2022,761947.3485,5.453813377
Lewisham,S,2023,848046.6246,11.29989837
Lewisham,S,2024,785685.4976,-7.353502172
Lewisham,T,1995,67931.93696,
Lewisham,T,1996,70010.61543,3.059942884
Lewisham,T,1997,81044.05225,15.75966267
Lewisham,T,1998,94920.85646,17.12254486
Lewisham,T,1999,111870.2008,17.85629098
Lewisham,T,2000,140830.8431,25.88771819
Lewisham,T,2001,154429.763,9.656208545
Lewisham,T,2002,179112.3395,15.98304367
Lewisham,T,2003,207612.9816,15.91216004
Lewisham,T,2004,224448.9739,8.109315779
Lewisham,T,2005,234070.1079,4.286557354
Lewisham,T,2006,253590.0377,8.339351842
Lewisham,T,2007,289940.0737,14.3341735
Lewisham,T,2008,290503.9705,0.19448737
Lewisham,T,2009,266443.8318,-8.282206485
Lewisham,T,2010,305678.685,14.7253749
Lewisham,T,2011,304971.6362,-0.231304571
Lewisham,T,2012,328934.2137,7.857313495
Lewisham,T,2013,361267.3467,9.829665505
Lewisham,T,2014,435171.5871,20.45693893
Lewisham,T,2015,479178.7914,10.11260974
Lewisham,T,2016,533333.4137,11.30154824
Lewisham,T,2017,545865.5842,2.349781612
Lewisham,T,2018,538881.811,-1.279394309
Lewisham,T,2019,545150.8465,1.163341465
Lewisham,T,2020,603757.7505,10.75058478
Lewisham,T,2021,612836.4853,1.503704899
Lewisham,T,2022,705494.7677,15.11957668
Lewisham,T,2023,612623.2994,-13.16401943
Lewisham,T,2024,657360.1964,7.302513153
Malvern Hills,T,1995,158000,
Merton,D,1995,340846.4309,
Merton,D,1996,387682.2541,13.74103377
Merton,D,1997,417091.3987,7.585888797
Merton,D,1998,626074.1844,50.10479389
Merton,D,1999,698592.3978,11.5830065
Merton,D,2000,768820.6071,10.05281614
Merton,D,2001,872172.1805,13.44287241
Merton,D,2002,851258.3099,-2.397906177
Merton,D,2003,902526.5351,6.022640206
Merton,D,2004,993540.1316,10.08431253
Merton,D,2005,1142094.364,14.95201123
Merton,D,2006,1095510.752,-4.07878836
Merton,D,2007,1664006.59,51.89322305
Merton,D,2008,1545160.392,-7.142171067
Merton,D,2009,1321542.554,-14.47214406
Merton,D,2010,1972814.269,49.28117617
Merton,D,2011,1659197.063,-15.89694531
Merton,D,2012,1645825.274,-0.805919288
Merton,D,2013,1710499.594,3.92959817
Merton,D,2014,2201603.2,28.71112086
Merton,D,2015,2098841.225,-4.667597448
Merton,D,2016,1941880.68,-7.47843828
Merton,D,2017,2301076,18.49729101
