Unnamed: 0,X.5BBE9CB3.6332.4EB0.9CD3.8737CEA4A65A.,X42000,Date,NE4.9DN,S,N,F,X8,Unnamed..8,MATFEN.PLACE,FENHAM,NEWCASTLE.UPON.TYNE,NEWCASTLE.UPON.TYNE.1,TYNE.AND.WEAR,A,A.1,Quarter,Education.Growth.Rate,Bank.Growth.Rate,GDP.Growth.Rate
3787874,{2859C1AD-0929-52B4-E063-4804A8C05948},6300000,2024-06-28 00:00,KT3 4NN,D,N,F,240,,BURLINGTON ROAD,,NEW MALDEN,MERTON,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3787875,{2859C1AD-092A-52B4-E063-4804A8C05948},6300000,2024-08-02 00:00,KT3 4NN,D,N,F,240,,BURLINGTON ROAD,,NEW MALDEN,MERTON,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3787876,{2859C1AD-092E-52B4-E063-4804A8C05948},400000,2024-10-02 00:00,SE25 4SD,T,N,F,2,,ESTCOURT ROAD,,LONDON,CROYDON,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787877,{2859C1AD-0930-52B4-E063-4804A8C05948},442000,2024-11-04 00:00,KT9 1RL,S,N,F,13,,BEECHCROFT ROAD,,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787878,{2859C1AD-0933-52B4-E063-4804A8C05948},720000,2024-07-08 00:00,SW20 8JS,T,N,F,403,,KINGSTON ROAD,WIMBLEDON,LONDON,MERTON,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3787879,{2859C1AD-0936-52B4-E063-4804A8C05948},510000,2024-09-13 00:00,CR8 5NZ,S,N,F,51,,OAKS ROAD,,KENLEY,CROYDON,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3787880,{2859C1AD-0937-52B4-E063-4804A8C05948},15300,2024-02-09 00:00,CR2 7DN,O,N,F,17,,MORETON ROAD,,SOUTH CROYDON,CROYDON,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3787881,{2859C1AD-0938-52B4-E063-4804A8C05948},410000,2024-06-28 00:00,KT9 2NN,S,N,F,406,,LEATHERHEAD ROAD,,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3787882,{2859C1AD-093B-52B4-E063-4804A8C05948},485000,2024-02-07 00:00,KT4 8PU,O,N,F,KADO,,TRAFALGAR AVENUE,,WORCESTER PARK,SUTTON,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3787883,{2859C1AD-093D-52B4-E063-4804A8C05948},475000,2024-05-04 00:00,CR2 9BZ,D,N,F,4,,BARROWSFIELD,,SOUTH CROYDON,CROYDON,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3787884,{2859C1AD-0940-52B4-E063-4804A8C05948},115000,2024-09-26 00:00,CR7 7JP,F,N,L,"HEATH HOUSE, 163",FLAT 6,BRIGSTOCK ROAD,,THORNTON HEATH,CROYDON,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3787885,{2859C1AC-E7B7-52B4-E063-4804A8C05948},350000,2024-10-29 00:00,N16 5HR,F,N,L,63,,ST ANDREWS MEWS,,LONDON,HACKNEY,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787886,{2859C1AC-E7B8-52B4-E063-4804A8C05948},327000,2024-05-20 00:00,N4 2QD,F,N,L,HOLYROOD HOUSE,FLAT 23,PORTLAND RISE,,LONDON,HACKNEY,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3787887,{2859C1AC-E7B9-52B4-E063-4804A8C05948},470000,2024-07-30 00:00,E13 0EA,T,N,F,4,,STRIDE ROAD,,LONDON,NEWHAM,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3787888,{2859C1AC-E7BA-52B4-E063-4804A8C05948},395000,2024-11-01 00:00,IG11 7UD,T,N,F,186,,PERTH ROAD,,BARKING,BARKING AND DAGENHAM,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787889,{2859C1AC-E7BB-52B4-E063-4804A8C05948},305000,2024-10-29 00:00,N16 6AT,F,N,L,CEDRA COURT,FLAT 47,CAZENOVE ROAD,,LONDON,HACKNEY,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787890,{2859C1AC-E7BC-52B4-E063-4804A8C05948},408000,2024-07-05 00:00,RM13 9BB,D,N,F,172,,UPMINSTER ROAD SOUTH,,RAINHAM,HAVERING,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3787891,{2859C1AC-E7BD-52B4-E063-4804A8C05948},405000,2024-10-06 00:00,RM10 7XL,T,N,F,5,,VICTORIA ROAD,,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787892,{2859C1AC-E7BF-52B4-E063-4804A8C05948},350000,2024-06-10 00:00,RM9 4LH,T,N,F,79,,SHEPPEY ROAD,,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3787893,{2859C1AC-E7C0-52B4-E063-4804A8C05948},650000,2024-07-01 00:00,E11 4ED,T,N,F,131,,GROVE GREEN ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3787894,{2859C1AC-E7C1-52B4-E063-4804A8C05948},315000,2024-10-15 00:00,RM7 7JS,T,N,F,83,,CEDAR ROAD,,ROMFORD,HAVERING,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787895,{2859C1AC-E7C2-52B4-E063-4804A8C05948},5060000,2024-10-29 00:00,E8 3PE,F,N,L,14,FLAT 1,MARTELLO STREET,,LONDON,HACKNEY,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787896,{2859C1AC-E7C3-52B4-E063-4804A8C05948},150000,2024-10-24 00:00,IG11 8NZ,O,N,F,"CENTRAL HOUSE, 14",FLAT 1,CAMBRIDGE ROAD,,BARKING,BARKING AND DAGENHAM,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787897,{2859C1AC-E7C5-52B4-E063-4804A8C05948},385000,2024-10-29 00:00,E3 2QE,F,N,L,"THEATRE BUILDING, 1",FLAT 51,PATON CLOSE,,LONDON,TOWER HAMLETS,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787898,{2859C1AC-E7C7-52B4-E063-4804A8C05948},350000,2024-06-07 00:00,RM8 1RX,O,N,F,DOMINION WORKS,UNIT 1,FRESHWATER ROAD,,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3787899,{2859C1AC-E7C8-52B4-E063-4804A8C05948},425000,2024-10-23 00:00,N1 7QS,F,N,L,WENLOCK COURT,FLAT 54,NEW NORTH ROAD,,LONDON,HACKNEY,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787900,{2859C1AC-E7C9-52B4-E063-4804A8C05948},420000,2024-10-28 00:00,N1 4BY,F,N,L,7,,BENTLEY ROAD,,LONDON,HACKNEY,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787901,{2859C1AC-E7CA-52B4-E063-4804A8C05948},170000,2024-11-14 00:00,E7 8HP,F,N,L,30,B,ST GEORGES AVENUE,,LONDON,NEWHAM,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787902,{2859C1AC-E7CB-52B4-E063-4804A8C05948},580000,2024-06-20 00:00,E14 3TS,F,N,L,"APOLLO BUILDING, 1",48,NEWTON PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3787903,{2859C1AC-E7CC-52B4-E063-4804A8C05948},250000,2024-10-30 00:00,E5 8HB,F,N,L,106D,,CLARENCE ROAD,,LONDON,HACKNEY,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787904,{2859C1AC-E7CD-52B4-E063-4804A8C05948},210000,2024-05-29 00:00,RM12 4YN,F,N,L,OVERSTRAND HOUSE,FLAT 23,SUNRISE AVENUE,,HORNCHURCH,HAVERING,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3787905,{2859C1AC-E7CE-52B4-E063-4804A8C05948},275000,2024-10-30 00:00,E1 3ES,F,N,L,WOOLLON HOUSE,FLAT 5,CLARK STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787906,{2859C1AC-E7CF-52B4-E063-4804A8C05948},260000,2024-10-04 00:00,IG11 7BX,F,N,L,"HEWETTS QUAY, 26 - 32",FLAT 37,ABBEY ROAD,,BARKING,BARKING AND DAGENHAM,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787907,{2859C1AC-E7D0-52B4-E063-4804A8C05948},340000,2024-10-28 00:00,E14 9QS,F,N,L,"SWITCH HOUSE, 4",FLAT 42,BLACKWALL WAY,,LONDON,TOWER HAMLETS,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787908,{2859C1AC-E7D1-52B4-E063-4804A8C05948},525000,2024-02-29 00:00,E6 2BL,T,N,F,161,,BURGES ROAD,,LONDON,NEWHAM,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3787909,{2859C1AC-E7D3-52B4-E063-4804A8C05948},370000,2024-10-18 00:00,E16 2SN,F,N,L,"SUNDERLAND POINT, 1",FLAT 40,HULL PLACE,,LONDON,NEWHAM,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787910,{2859C1AC-E7D4-52B4-E063-4804A8C05948},225000,2024-10-23 00:00,E14 0HE,F,N,L,STOREY HOUSE,FLAT 36,COTTAGE STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787911,{2859C1AC-E7D6-52B4-E063-4804A8C05948},400000,2024-10-25 00:00,E14 6RQ,F,N,L,109,FLAT 4,BRABAZON STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787912,{2859C1AC-E7D7-52B4-E063-4804A8C05948},215000,2024-10-28 00:00,IG2 7EB,F,N,L,4,,DELLOW CLOSE,,ILFORD,REDBRIDGE,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787913,{2859C1AC-E7D8-52B4-E063-4804A8C05948},247000,2024-11-26 00:00,E16 1AT,F,N,L,UNIT G6,,EXCEL MARINA,ROYAL VICTORIA DOCK,LONDON,NEWHAM,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787914,{2859C1AC-E7D9-52B4-E063-4804A8C05948},559998,2024-06-06 00:00,IG1 1RW,D,N,F,17,,STANLEY ROAD,,ILFORD,REDBRIDGE,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3787915,{2859C1AC-E7DA-52B4-E063-4804A8C05948},315000,2024-02-28 00:00,E4 6LW,F,N,L,"ASHTON COURT, 2",FLAT 28,CONNINGTON CRESCENT,CHINGFORD,LONDON,WALTHAM FOREST,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3787916,{2859C1AC-E7DB-52B4-E063-4804A8C05948},275000,2024-10-03 00:00,RM1 4LB,F,N,L,"CENTURION COURT, 2",APARTMENT 18,SEYMER ROAD,,ROMFORD,HAVERING,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787917,{2859C1AB-7793-52B4-E063-4804A8C05948},600000,2024-08-15 00:00,NW2 4BE,F,Y,L,"JACK FREEDMAN HOUSE, 15",FLAT 5,COVERDALE ROAD,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787918,{2859C1AB-7794-52B4-E063-4804A8C05948},662000,2024-10-08 00:00,E1W 2PT,F,N,L,32,,VAUGHAN WAY,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787919,{2859C1AB-7795-52B4-E063-4804A8C05948},350000,2024-10-25 00:00,TW7 6JH,F,N,L,4,,WHEATLEY ROAD,,ISLEWORTH,HOUNSLOW,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787920,{2859C1AB-7796-52B4-E063-4804A8C05948},240000,2024-09-18 00:00,N22 8LY,F,N,L,39D,,MYDDLETON ROAD,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787921,{2859C1AB-7798-52B4-E063-4804A8C05948},379000,2024-10-01 00:00,NW9 5EL,T,N,F,4,,CECIL ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787922,{2859C1AB-779A-52B4-E063-4804A8C05948},265000,2024-01-30 00:00,W3 7PN,F,N,L,15,FLAT 3,THE FAIRWAY,,LONDON,EALING,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3787923,{2859C1AB-779B-52B4-E063-4804A8C05948},84000,2024-11-08 00:00,UB8 2LJ,F,N,L,11,,VERONA CLOSE,,UXBRIDGE,HILLINGDON,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787924,{2859C1AB-779C-52B4-E063-4804A8C05948},775462,2024-09-27 00:00,E14 9XF,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 3602,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3787925,{2859C1AB-779D-52B4-E063-4804A8C05948},760000,2024-08-23 00:00,E14 9SW,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 2702,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787926,{2859C1AB-779E-52B4-E063-4804A8C05948},721250,2024-09-13 00:00,E14 9GS,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 1209,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787927,{2859C1AB-779F-52B4-E063-4804A8C05948},791500,2024-09-13 00:00,E14 9SW,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 2402,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787928,{2859C1AB-77A0-52B4-E063-4804A8C05948},502000,2024-11-22 00:00,N4 3DU,F,N,L,37A,,HANLEY ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787929,{2859C1AB-77A1-52B4-E063-4804A8C05948},449195,2024-07-03 00:00,E14 0WJ,F,Y,L,"WAYFARE HOUSE NORTH, 9",FLAT 502,ESCAPADE PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787930,{2859C1AB-77A2-52B4-E063-4804A8C05948},1136200,2024-10-17 00:00,E14 9ZB,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 4505,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787931,{2859C1AB-77A3-52B4-E063-4804A8C05948},780038,2024-08-12 00:00,E14 9XF,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 3202,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787932,{2859C1AB-77A5-52B4-E063-4804A8C05948},415000,2024-10-14 00:00,N21 3NQ,F,N,L,"MILTON LODGE, 60",FLAT 7,STATION ROAD,WINCHMORE HILL,LONDON,ENFIELD,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787933,{2859C1AB-77A6-52B4-E063-4804A8C05948},1117000,2024-09-25 00:00,E14 9SW,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 2901,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787934,{2859C1AB-77A7-52B4-E063-4804A8C05948},730850,2024-10-03 00:00,E14 9GS,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 1502,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787935,{2859C1AB-77A8-52B4-E063-4804A8C05948},764025,2024-08-29 00:00,E14 9GS,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 1207,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787936,{2859C1AB-77AA-52B4-E063-4804A8C05948},345000,2024-10-31 00:00,E17 7JB,F,N,L,62,,MORLAND ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787937,{2859C1AB-77AC-52B4-E063-4804A8C05948},1668750,2024-10-04 00:00,E14 9ZB,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 4706,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787938,{2859C1AB-77AD-52B4-E063-4804A8C05948},1024670,2024-09-20 00:00,E14 9GS,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 1601,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787939,{2859C1AB-77AE-52B4-E063-4804A8C05948},831900,2024-08-23 00:00,E14 9SW,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 2904,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787940,{2859C1AB-77AF-52B4-E063-4804A8C05948},710000,2024-06-25 00:00,E14 9GS,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 1002,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3787941,{2859C1AB-77B0-52B4-E063-4804A8C05948},455000,2024-11-01 00:00,N10 1LR,F,N,L,59,,COLNEY HATCH LANE,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787942,{2859C1AB-77B1-52B4-E063-4804A8C05948},925000,2024-09-07 00:00,E14 9GS,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 906,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787943,{2859C1AB-77B2-52B4-E063-4804A8C05948},392950,2024-11-01 00:00,N22 7SX,F,N,L,138B,,STATION ROAD,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787944,{2859C1AB-77B4-52B4-E063-4804A8C05948},762500,2024-09-02 00:00,E14 9SW,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 2802,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787945,{2859C1AB-77B5-52B4-E063-4804A8C05948},385000,2024-10-25 00:00,N11 2DE,F,Y,L,"LOUIS LODGE, 28",FLAT 8,BROWNLOW ROAD,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787946,{2859C1AB-77B7-52B4-E063-4804A8C05948},525000,2024-11-08 00:00,N11 2DE,F,N,L,"LOUIS LODGE, 28",FLAT 16,BROWNLOW ROAD,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787947,{2859C1AB-77B9-52B4-E063-4804A8C05948},821795,2024-09-02 00:00,E14 9SW,F,Y,L,"HARCOURT TOWER, 67",APARTMENT 2704,MARSH WALL,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787948,{2859C1AC-0410-52B4-E063-4804A8C05948},640000,2024-07-31 00:00,DA7 5NT,S,N,F,33,,ASHBOURNE AVENUE,,BEXLEYHEATH,BEXLEY,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787949,{2859C1AC-0415-52B4-E063-4804A8C05948},738000,2024-11-01 00:00,BR6 7AR,S,N,F,5,,STARTS HILL ROAD,FARNBOROUGH,ORPINGTON,BROMLEY,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787950,{2859C1AC-041E-52B4-E063-4804A8C05948},1225000,2024-07-12 00:00,BR6 0BH,D,N,F,80,,LYNWOOD GROVE,,ORPINGTON,BROMLEY,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787951,{2859C1AC-0422-52B4-E063-4804A8C05948},650000,2024-09-29 00:00,DA15 7PB,S,N,F,45,,MARECHAL NIEL AVENUE,,SIDCUP,BEXLEY,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787952,{2859C1AC-042F-52B4-E063-4804A8C05948},450000,2024-07-12 00:00,DA7 5QQ,T,N,F,50,,STAPLETON ROAD,,BEXLEYHEATH,BEXLEY,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787953,{2859C1AC-067F-52B4-E063-4804A8C05948},295000,2024-11-21 00:00,DA7 4NY,F,N,L,43,,BELVEDERE ROAD,,BEXLEYHEATH,BEXLEY,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787954,{2859C1AC-FE33-52B4-E063-4804A8C05948},425000,2024-06-05 00:00,NW8 0ES,F,N,L,58A,,CARLTON HILL,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3787955,{2859C1AC-FE34-52B4-E063-4804A8C05948},1250000,2024-05-30 00:00,W1T 5LR,F,N,L,"DUCHESS HOUSE, 18 - 19",FLAT 11,WARREN STREET,,LONDON,CAMDEN,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3787956,{2859C1AC-FE36-52B4-E063-4804A8C05948},348000,2024-10-21 00:00,W2 2RE,F,N,L,FORSET COURT,FLAT 63,EDGWARE ROAD,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787957,{2859C1AC-FE37-52B4-E063-4804A8C05948},1210000,2024-08-07 00:00,NW8 6QX,F,N,L,SHERINGHAM,FLAT 12,ST JOHN'S WOOD PARK,,LONDON,CAMDEN,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3787958,{2859C1AC-FE39-52B4-E063-4804A8C05948},100000,2024-07-10 00:00,WC2H 8EG,O,N,L,230,,SHAFTESBURY AVENUE,,LONDON,CAMDEN,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3787959,{2859C1AC-FE3A-52B4-E063-4804A8C05948},365000,2024-10-30 00:00,NW6 5DB,F,N,L,"WESTERN COURT, 245",FLAT 26,CARLTON VALE,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787960,{2859C1AC-FE3B-52B4-E063-4804A8C05948},3400000,2024-03-28 00:00,W2 5DA,O,N,L,15A,,ARTESIAN ROAD,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3787961,{2859C1AC-FE3C-52B4-E063-4804A8C05948},639980,2024-04-03 00:00,W2 1EX,F,N,L,CAMBRIDGE COURT,FLAT 53,SUSSEX GARDENS,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3787962,{2859C1AC-FE3D-52B4-E063-4804A8C05948},20000000,2024-05-10 00:00,W1K 4QU,O,N,L,33,,GROSVENOR STREET,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3787963,{2859C1AC-FE40-52B4-E063-4804A8C05948},796000,2024-10-30 00:00,W2 6NE,F,N,L,44,,WARWICK CRESCENT,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787964,{2859C1AC-FE41-52B4-E063-4804A8C05948},625000,2024-07-04 00:00,NW1 0RG,O,N,L,1B,,AGAR PLACE,,LONDON,CAMDEN,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3787965,{2859C1AC-FE42-52B4-E063-4804A8C05948},24600000,2024-03-08 00:00,W1J 8AS,F,N,L,1,APARTMENT 502,ASHBURTON PLACE,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3787966,{2859C1AC-FE43-52B4-E063-4804A8C05948},700000,2024-10-25 00:00,W7 1NQ,T,N,F,125,,FRAMFIELD ROAD,,LONDON,EALING,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3787967,{2859C1AC-0B2A-52B4-E063-4804A8C05948},370000,2024-06-27 00:00,BR5 4HS,S,N,F,41,,SOMERDEN ROAD,,ORPINGTON,BROMLEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3787968,{2859C1AC-0B2E-52B4-E063-4804A8C05948},750000,2024-04-05 00:00,BR4 0LW,S,N,F,42,,PINE AVENUE,,WEST WICKHAM,BROMLEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3787969,{2859C1AC-0B3A-52B4-E063-4804A8C05948},485000,2024-10-18 00:00,DA16 2NY,S,N,F,233,,HOOK LANE,,WELLING,BEXLEY,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787970,{2859C1AB-8098-52B4-E063-4804A8C05948},369000,2024-06-21 00:00,IG6 1JD,F,N,L,"KNIGHTON COURT, 823 - 827",FLAT 2,CRANBROOK ROAD,,ILFORD,REDBRIDGE,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3787971,{2859C1AB-809B-52B4-E063-4804A8C05948},1000000,2024-11-01 00:00,SW6 2RN,F,N,L,"HAMPTON HOUSE, 2",112,MICHAEL ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787972,{2859C1AB-809C-52B4-E063-4804A8C05948},1825000,2024-09-23 00:00,W2 4TJ,F,N,L,14,FLAT 5,DAWSON PLACE,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787973,{2859C1AB-809F-52B4-E063-4804A8C05948},1215000,2024-10-29 00:00,SW3 4LW,F,N,L,"RIVERPARK COURT, 22 - 23",FLAT 10,EMBANKMENT GARDENS,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787974,{2859C1AB-80AF-52B4-E063-4804A8C05948},315000,2024-07-12 00:00,IG2 7NQ,F,N,L,55,,PERKINS ROAD,,ILFORD,REDBRIDGE,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787975,{2859C1AB-80B6-52B4-E063-4804A8C05948},360000,2024-10-18 00:00,W8 6QL,F,N,L,130,FLAT 5,EARLS COURT ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3787976,{2859C1AB-80B7-52B4-E063-4804A8C05948},450000,2024-07-26 00:00,SW5 9RH,F,N,L,125 - 127,FLAT 5,EARLS COURT ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3787977,{2859C1AB-80C2-52B4-E063-4804A8C05948},328500,2024-02-02 00:00,IG8 8BW,F,N,L,10,,CROSS ROAD,,WOODFORD GREEN,REDBRIDGE,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3787978,{2859C1AB-80E8-52B4-E063-4804A8C05948},380000,2024-10-25 00:00,W12 9LT,F,N,L,73,,MAYFIELD ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
